# ra dec
3.38860 -0.32493
3.41694 -0.35085
3.44899 -0.37786
3.39666 -0.32930
3.40351 -0.33711
3.41526 -0.34607
3.42128 -0.35425
3.37801 -0.29205
3.39990 -0.32811
3.37548 -0.28035
3.40875 -0.34646
3.42179 -0.37405
3.40873 -0.35476
3.39139 -0.27509
3.38811 -0.31269
3.38754 -0.31276
3.43074 -0.37609
3.41731 -0.33902
3.43476 -0.37015
3.42098 -0.34306
3.42203 -0.36031
3.40861 -0.34403
3.39619 -0.32062
3.41338 -0.33741
3.44235 -0.38083
3.42069 -0.33238
3.43435 -0.37331
3.38832 -0.31120
3.39827 -0.32980
3.42336 -0.36756
3.39942 -0.32903
3.39235 -0.30402
3.42619 -0.38771
3.37251 -0.29556
3.41330 -0.36028
3.41069 -0.36806
3.42220 -0.35075
3.44067 -0.37871
3.42839 -0.36576
3.39668 -0.33031
3.44276 -0.38851
3.39078 -0.30043
3.43398 -0.41055
3.40707 -0.34398
3.42676 -0.36373
3.36135 -0.26290
3.40604 -0.29818
3.50001 -0.53313
3.41106 -0.34356
3.39242 -0.31758
3.39222 -0.30956
3.39356 -0.33744
3.42187 -0.36961
3.38551 -0.28498
3.45173 -0.42058
3.42054 -0.36738
3.38317 -0.31902
3.40650 -0.33488
3.43975 -0.40144
3.42114 -0.37050
3.41617 -0.31991
3.38957 -0.30464
3.41082 -0.34942
3.42635 -0.34393
3.41158 -0.35040
3.38135 -0.30622
3.45396 -0.42007
3.43732 -0.39675
3.41296 -0.37028
3.38359 -0.29101
3.41891 -0.36710
3.40650 -0.33500
3.41528 -0.35824
3.41620 -0.35966
3.41550 -0.35517
3.41670 -0.35354
3.47017 -0.42891
3.39348 -0.32702
3.41651 -0.35078
3.39428 -0.32390
3.40847 -0.33656
3.39865 -0.31409
3.40315 -0.33411
3.41212 -0.33896
3.38293 -0.28651
3.39145 -0.32086
3.37911 -0.28169
3.40176 -0.34743
3.44906 -0.39685
3.40591 -0.36200
3.43439 -0.39224
3.40918 -0.32438
3.37401 -0.30250
3.40168 -0.31424
3.41944 -0.33063
3.41257 -0.33732
3.43715 -0.42810
3.40979 -0.32493
3.41750 -0.37171
3.44542 -0.37688
3.38442 -0.32052
3.37811 -0.30725
3.38696 -0.29233
3.43572 -0.40175
3.42852 -0.35122
3.41197 -0.34215
3.36436 -0.29329
3.42902 -0.36396
3.39153 -0.30731
3.41648 -0.34478
3.35749 -0.26205
3.39723 -0.31312
3.43289 -0.36179
3.41523 -0.34144
3.46388 -0.42903
3.42418 -0.37938
3.39176 -0.33018
3.39604 -0.33821
3.43850 -0.41294
3.38346 -0.29603
3.47088 -0.45303
3.41986 -0.32398
3.37166 -0.31201
3.42047 -0.37095
3.41710 -0.36810
3.39697 -0.31901
3.44002 -0.38351
3.39704 -0.31017
3.38736 -0.30479
3.37904 -0.28633
3.40720 -0.35043
3.40156 -0.34549
3.40940 -0.34127
3.36539 -0.28928
3.41703 -0.34766
3.42971 -0.40468
3.36594 -0.30039
3.40633 -0.33724
3.39056 -0.30552
3.43024 -0.36241
3.40163 -0.31129
3.38909 -0.32799
3.41566 -0.35141
3.39414 -0.31861
3.40076 -0.32079
3.41771 -0.33593
3.41914 -0.37043
3.40569 -0.31941
3.40862 -0.33230
3.47819 -0.43821
3.40005 -0.31020
3.45451 -0.39114
3.44989 -0.41547
3.38423 -0.31966
3.41975 -0.34649
3.39122 -0.29902
3.40890 -0.32870
3.40642 -0.34461
3.40553 -0.35728
3.39316 -0.28952
3.46096 -0.42635
3.43404 -0.39169
3.43787 -0.36228
3.39702 -0.33797
3.37899 -0.29845
3.41056 -0.33861
3.42526 -0.40357
3.39258 -0.33880
3.41446 -0.34829
3.40547 -0.33182
3.45209 -0.42446
3.41105 -0.34944
3.39929 -0.32527
3.42988 -0.36388
3.43088 -0.38537
3.40519 -0.34298
3.42413 -0.38192
3.41369 -0.36948
3.40131 -0.32117
3.39722 -0.31208
3.41453 -0.36469
3.37321 -0.28340
3.35841 -0.28087
3.42380 -0.36367
3.42401 -0.35400
3.41243 -0.33772
3.45655 -0.42012
3.43082 -0.38916
3.42546 -0.39707
3.40785 -0.35924
3.38649 -0.31642
3.40079 -0.33989
3.41800 -0.35761
3.41111 -0.33798
3.41442 -0.34891
3.45993 -0.43844
3.40462 -0.33498
3.38151 -0.30594
3.40918 -0.33609
3.42498 -0.36672
3.40142 -0.33559
3.42861 -0.38747
3.39161 -0.31277
3.40222 -0.33646
3.41199 -0.34323
3.38635 -0.30953
3.41466 -0.35789
3.43018 -0.37729
3.39822 -0.33364
3.39102 -0.30895
3.41547 -0.38898
3.43020 -0.38279
3.42017 -0.34863
3.41250 -0.34236
3.38371 -0.31466
3.42890 -0.40623
3.42121 -0.38489
3.43170 -0.39362
3.42202 -0.36751
3.43758 -0.40226
3.42386 -0.35443
3.37930 -0.30970
3.39354 -0.31533
3.39948 -0.33548
3.39225 -0.30830
3.44929 -0.41424
3.40984 -0.32807
3.38407 -0.30879
3.44426 -0.40795
3.39739 -0.32449
3.41135 -0.32650
3.39079 -0.30676
3.41986 -0.35649
3.34726 -0.26546
3.44376 -0.41901
3.40868 -0.33366
3.41159 -0.34527
3.39832 -0.32526
3.37254 -0.28716
3.40386 -0.33267
3.41831 -0.34301
3.39719 -0.32723
3.37892 -0.29619
3.39725 -0.31236
3.40284 -0.33104
3.41434 -0.34294
3.40181 -0.32183
3.40488 -0.35702
3.39946 -0.33432
3.42465 -0.37221
3.42089 -0.36592
3.39432 -0.28104
3.40760 -0.34103
3.43130 -0.40388
3.37938 -0.30227
3.40868 -0.34150
3.39888 -0.34940
3.39447 -0.32185
3.42996 -0.37175
3.41451 -0.37097
3.40398 -0.32718
3.43119 -0.39447
3.36053 -0.26172
3.38955 -0.30779
3.40718 -0.32686
3.41141 -0.36201
3.39253 -0.32155
3.40979 -0.32931
3.39151 -0.31099
3.36685 -0.26784
3.42411 -0.37477
3.42538 -0.35914
3.42967 -0.39612
3.42383 -0.37316
3.44346 -0.40621
3.40140 -0.31764
3.42400 -0.39194
3.39174 -0.31096
3.40508 -0.34940
3.41566 -0.34653
3.43615 -0.37749
3.38548 -0.29380
3.39596 -0.31568
3.41592 -0.35320
3.41029 -0.34217
3.42648 -0.37921
3.39971 -0.31468
3.40416 -0.35521
3.39496 -0.31188
3.40383 -0.34625
3.38309 -0.31206
3.43316 -0.39280
3.40800 -0.33115
3.37452 -0.27831
3.42232 -0.36068
3.40669 -0.35842
3.38821 -0.31516
3.41071 -0.33086
3.41978 -0.36456
3.41306 -0.36553
3.42118 -0.36961
3.39749 -0.32738
3.44069 -0.38218
3.40059 -0.33399
3.37672 -0.29829
3.42197 -0.35849
3.39970 -0.33387
3.38788 -0.31218
3.43127 -0.39129
3.42353 -0.40102
3.38714 -0.31688
3.41679 -0.37719
3.42002 -0.37582
3.40664 -0.34835
3.39201 -0.30935
3.43171 -0.38428
3.37762 -0.29877
3.39671 -0.32744
3.39520 -0.32285
3.42022 -0.36812
3.37563 -0.28066
3.38444 -0.32274
3.42400 -0.36367
3.40465 -0.36681
3.41948 -0.35091
3.39325 -0.31376
3.40953 -0.35229
3.38680 -0.30855
3.44940 -0.39966
3.39895 -0.32518
3.41907 -0.37347
3.42420 -0.35790
3.40911 -0.34062
3.38643 -0.30517
3.41647 -0.31206
3.43396 -0.39395
3.39574 -0.31468
3.38094 -0.30000
3.40256 -0.34005
3.40396 -0.32758
3.41112 -0.35066
3.40581 -0.33712
3.41342 -0.35652
3.42630 -0.35664
3.40488 -0.33544
3.41202 -0.35836
3.38437 -0.29048
3.41371 -0.36459
3.44362 -0.38232
3.39138 -0.30411
3.44625 -0.40701
3.40385 -0.35861
3.40773 -0.34432
3.42111 -0.36065
3.40340 -0.33347
3.43766 -0.39733
3.41163 -0.34361
3.37496 -0.28148
3.41500 -0.35832
3.45853 -0.44808
3.44380 -0.39993
3.43570 -0.38827
3.40775 -0.34455
3.43535 -0.38241
3.40092 -0.32051
3.40877 -0.35444
3.41091 -0.33871
3.40706 -0.34730
3.38270 -0.28605
3.39870 -0.32303
3.44827 -0.40543
3.39293 -0.30496
3.43217 -0.37027
3.41562 -0.34340
3.40197 -0.32973
3.40132 -0.32164
3.38360 -0.30578
3.39626 -0.32587
3.43181 -0.37179
3.41652 -0.39929
3.40538 -0.32741
3.40542 -0.32192
3.42273 -0.36062
3.40049 -0.30244
3.42375 -0.35908
3.41382 -0.35027
3.42797 -0.38830
3.40193 -0.34134
3.42365 -0.38516
3.39771 -0.31937
3.42500 -0.37655
3.36816 -0.27354
3.38500 -0.29906
3.40557 -0.32322
3.42991 -0.38768
3.41616 -0.32327
3.40685 -0.33393
3.42215 -0.37556
3.41896 -0.36009
3.39453 -0.31953
3.38778 -0.33407
3.44075 -0.40094
3.44081 -0.38560
3.43162 -0.40852
3.45317 -0.40919
3.42628 -0.36506
3.39169 -0.32062
3.40494 -0.34735
3.39079 -0.29439
3.40308 -0.33611
3.39779 -0.33947
3.38569 -0.31308
3.44172 -0.40969
3.40759 -0.32892
3.40572 -0.33643
3.41137 -0.34673
3.39638 -0.34956
3.41094 -0.34718
3.39483 -0.30329
3.35978 -0.26535
3.40620 -0.34438
3.40963 -0.33695
3.37173 -0.28731
3.33362 -0.20856
3.42355 -0.37265
3.41269 -0.33597
3.41466 -0.34178
3.42282 -0.35431
3.39005 -0.30819
3.39444 -0.30919
3.38153 -0.30974
3.42320 -0.35060
3.43163 -0.38283
3.38656 -0.27086
3.42263 -0.34842
3.45490 -0.39441
3.40672 -0.33807
3.37121 -0.29230
3.43099 -0.36624
3.39603 -0.33280
3.45487 -0.42604
3.43775 -0.40449
3.39637 -0.32243
3.39119 -0.31312
3.35552 -0.25607
3.39787 -0.34051
3.43737 -0.37031
3.40908 -0.32524
3.40039 -0.29642
3.39485 -0.35875
3.44684 -0.40737
3.42249 -0.36115
3.41662 -0.36217
3.40695 -0.29819
3.39422 -0.31552
3.40957 -0.34995
3.45048 -0.43780
3.39939 -0.32153
3.36921 -0.27098
3.41397 -0.36694
3.44302 -0.41042
3.41432 -0.35451
3.40994 -0.34382
3.43231 -0.35906
3.40911 -0.34062
3.42196 -0.36386
3.40598 -0.34766
3.40046 -0.32250
3.42269 -0.36438
3.40773 -0.33326
3.40463 -0.33664
3.42378 -0.34232
3.40506 -0.32681
3.40158 -0.33923
3.41254 -0.33351
3.37512 -0.27867
3.40515 -0.33230
3.40549 -0.34271
3.41000 -0.34066
3.38978 -0.31059
3.43723 -0.39702
3.41094 -0.33706
3.41522 -0.35636
3.39359 -0.30442
3.41477 -0.34388
3.38834 -0.29720
3.42416 -0.34339
3.40783 -0.33376
3.41497 -0.35313
3.36405 -0.27633
3.39754 -0.34813
3.42019 -0.33307
3.42515 -0.38418
3.41539 -0.35921
3.41997 -0.35130
3.41920 -0.36679
3.40533 -0.33578
3.38765 -0.30953
3.41758 -0.35154
3.42172 -0.38375
3.38049 -0.29394
3.41523 -0.35230
3.42078 -0.36804
3.44085 -0.35745
3.42349 -0.38062
3.39123 -0.32634
3.43706 -0.39577
3.41100 -0.33614
3.44164 -0.39822
3.39495 -0.32649
3.39756 -0.33071
3.41943 -0.34991
3.41289 -0.33650
3.37318 -0.29120
3.44325 -0.37324
3.40726 -0.34834
3.37982 -0.27463
3.40701 -0.33805
3.42529 -0.36722
3.41383 -0.34524
3.41428 -0.35219
3.38471 -0.29628
3.45939 -0.43100
3.38385 -0.31778
3.41051 -0.35321
3.39152 -0.29706
3.33096 -0.20107
3.40544 -0.33146
3.38141 -0.26357
3.40287 -0.31779
3.43531 -0.37856
3.41379 -0.37343
3.40603 -0.37444
3.45367 -0.41703
3.42492 -0.37694
3.40713 -0.32843
3.41085 -0.33461
3.39964 -0.32673
3.39906 -0.33926
3.40891 -0.32858
3.39350 -0.30484
3.43207 -0.36703
3.41891 -0.36079
3.40004 -0.32364
3.43463 -0.36719
3.41107 -0.34104
3.40617 -0.34119
3.38100 -0.29199
3.37642 -0.28068
3.42160 -0.36127
3.40586 -0.34593
3.40400 -0.35953
3.42345 -0.36067
3.43348 -0.36190
3.38291 -0.30280
3.39263 -0.30932
3.40512 -0.34987
3.40506 -0.33006
3.39163 -0.32777
3.44530 -0.39336
3.40440 -0.31662
3.40740 -0.36188
3.40351 -0.33399
3.39478 -0.32510
3.40455 -0.33808
3.34292 -0.24770
3.38916 -0.30844
3.39550 -0.30783
3.42341 -0.37132
3.38417 -0.30888
3.42237 -0.37115
3.38270 -0.30002
3.41734 -0.35840
3.42056 -0.36058
3.37021 -0.29238
3.43973 -0.38958
3.39792 -0.33731
3.39964 -0.31574
3.41434 -0.34756
3.37875 -0.31226
3.44191 -0.39959
3.44431 -0.41642
3.40107 -0.33900
3.43421 -0.39160
3.41912 -0.37015
3.38960 -0.30794
3.40373 -0.33712
3.39998 -0.31631
3.43552 -0.37265
3.43224 -0.39469
3.40342 -0.36567
3.42245 -0.35800
3.41187 -0.33152
3.39792 -0.34119
3.42281 -0.36696
3.40737 -0.34462
3.39217 -0.32473
3.42036 -0.33270
3.39014 -0.32380
3.40117 -0.33520
3.41054 -0.33067
3.38424 -0.30291
3.41303 -0.35247
3.38885 -0.32301
3.39683 -0.31695
3.40817 -0.31202
3.40732 -0.32707
3.42650 -0.39891
3.40797 -0.32649
3.38567 -0.28387
3.42246 -0.37333
3.39834 -0.32923
3.44110 -0.39764
3.39573 -0.31076
3.38763 -0.31298
3.39360 -0.33486
3.39375 -0.30303
3.39546 -0.31641
3.40722 -0.34441
3.41024 -0.36179
3.40542 -0.35474
3.42132 -0.36354
3.44722 -0.40053
3.44347 -0.40893
3.39729 -0.33119
3.43485 -0.38537
3.38655 -0.30711
3.41693 -0.34479
3.39971 -0.32995
3.41668 -0.36768
3.37370 -0.30405
3.42296 -0.35691
3.40512 -0.32858
3.41171 -0.36951
3.41086 -0.32070
3.40747 -0.33690
3.44488 -0.44872
3.42876 -0.38875
3.43338 -0.37319
3.42535 -0.37939
3.39300 -0.32022
3.41743 -0.36374
3.36983 -0.29275
3.39139 -0.29167
3.40082 -0.30131
3.39522 -0.30510
3.42861 -0.36586
3.38708 -0.30743
3.38939 -0.30195
3.44336 -0.37263
3.41648 -0.37649
3.40416 -0.31256
3.42395 -0.40605
3.42167 -0.39515
3.40147 -0.31842
3.41126 -0.34057
3.35849 -0.25419
3.41850 -0.36406
3.36946 -0.30538
3.48011 -0.43998
3.37113 -0.30809
3.40804 -0.31287
3.48433 -0.46203
3.41422 -0.34672
3.37971 -0.31323
3.39206 -0.33269
3.36768 -0.27769
3.39286 -0.32219
3.40834 -0.35396
3.39577 -0.32821
3.40330 -0.35237
3.40206 -0.31549
3.40048 -0.33222
3.41664 -0.35382
3.44792 -0.39281
3.40419 -0.36433
3.40729 -0.32617
3.43625 -0.37157
3.47333 -0.44410
3.45874 -0.37374
3.38960 -0.29761
3.38345 -0.29848
3.38880 -0.29053
3.37756 -0.29887
3.40884 -0.33647
3.40171 -0.33860
3.39362 -0.31072
3.43365 -0.38771
3.42253 -0.34009
3.40631 -0.33850
3.40873 -0.30062
3.39418 -0.32348
3.41141 -0.35325
3.41033 -0.36663
3.43000 -0.38210
3.37939 -0.29740
3.39940 -0.31238
3.42506 -0.36576
3.39354 -0.33279
3.41940 -0.37128
3.41841 -0.34471
3.40197 -0.33571
3.40110 -0.33485
3.43673 -0.39537
3.41347 -0.34113
3.39951 -0.31464
3.41039 -0.35278
3.43785 -0.40020
3.40723 -0.33442
3.43853 -0.38662
3.41155 -0.35044
3.41349 -0.35265
3.43236 -0.39957
3.40068 -0.33976
3.40412 -0.32051
3.45800 -0.41837
3.41554 -0.36405
3.38227 -0.29265
3.41770 -0.35999
3.40196 -0.32690
3.35642 -0.24776
3.38339 -0.32266
3.40409 -0.33554
3.39683 -0.31627
3.43012 -0.38639
3.41869 -0.34361
3.39410 -0.32827
3.43246 -0.37631
3.40681 -0.32183
3.42886 -0.39989
3.42774 -0.38661
3.35604 -0.25064
3.42369 -0.36595
3.40695 -0.35038
3.41889 -0.37363
3.38919 -0.30709
3.39636 -0.32202
3.43627 -0.40389
3.41199 -0.36700
3.43351 -0.38382
3.36042 -0.25846
3.40579 -0.33728
3.39682 -0.33127
3.41351 -0.35863
3.41201 -0.35007
3.43893 -0.39541
3.41920 -0.34858
3.42656 -0.36366
3.43306 -0.37632
3.42575 -0.36502
3.42995 -0.36557
3.39977 -0.31649
3.39798 -0.32478
3.40642 -0.33364
3.40995 -0.34275
3.39183 -0.31808
3.44691 -0.40571
3.42879 -0.40373
3.40850 -0.34661
3.38203 -0.29367
3.40985 -0.35899
3.43216 -0.37763
3.42663 -0.35904
3.38642 -0.27484
3.42531 -0.36307
3.40883 -0.36785
3.42398 -0.37044
3.36637 -0.25616
3.39504 -0.31779
3.39130 -0.32459
3.43404 -0.35529
3.36516 -0.24558
3.40640 -0.34476
3.40457 -0.32209
3.40416 -0.34130
3.41318 -0.38296
3.40803 -0.35298
3.43555 -0.36493
3.40015 -0.33247
3.39506 -0.31515
3.39455 -0.33588
3.39682 -0.32202
3.41853 -0.34313
3.39968 -0.31986
3.40908 -0.34606
3.42879 -0.36794
3.43425 -0.38397
3.40694 -0.34184
3.37913 -0.29144
3.46539 -0.42675
3.42912 -0.36506
3.43242 -0.38382
3.41195 -0.35632
3.43536 -0.36691
3.41437 -0.37204
3.40837 -0.33844
3.40736 -0.33809
3.41708 -0.34805
3.35823 -0.28632
3.39518 -0.34267
3.42701 -0.38575
3.42583 -0.37238
3.40827 -0.34379
3.42421 -0.36960
3.40066 -0.35184
3.41374 -0.32191
3.39904 -0.31905
3.41612 -0.38502
3.46335 -0.43001
3.39508 -0.35274
3.42221 -0.36448
3.40456 -0.33493
3.40552 -0.32625
3.38854 -0.31006
3.42771 -0.37758
3.41263 -0.35304
3.41763 -0.33028
3.41953 -0.38173
3.41731 -0.32573
3.43117 -0.36364
3.47906 -0.42575
3.44428 -0.39237
3.39407 -0.31073
3.41893 -0.36643
3.40306 -0.33825
3.43227 -0.39064
3.45511 -0.41328
3.41104 -0.34288
3.39174 -0.32458
3.40463 -0.33123
3.40559 -0.34022
3.41548 -0.35313
3.40590 -0.34389
3.44486 -0.40721
3.42091 -0.36959
3.39715 -0.31481
3.41466 -0.34640
3.40621 -0.33983
3.46513 -0.42250
3.43088 -0.40174
3.37761 -0.28977
3.41766 -0.33942
3.38179 -0.29700
3.40685 -0.33056
3.41028 -0.30436
3.37701 -0.27901
3.40634 -0.35256
3.40283 -0.31657
3.41765 -0.34596
3.40884 -0.33458
3.39996 -0.32850
3.46796 -0.45502
3.40336 -0.36183
3.40889 -0.34051
3.40985 -0.35436
3.41370 -0.36008
3.39912 -0.33909
3.41243 -0.37279
3.39304 -0.33720
3.43165 -0.38882
3.38934 -0.32113
3.42733 -0.36548
3.43403 -0.38174
3.36294 -0.24788
3.45035 -0.42438
3.41959 -0.35284
3.39587 -0.31027
3.41493 -0.35568
3.40426 -0.32919
3.39246 -0.31048
3.41159 -0.37620
3.42088 -0.37323
3.40935 -0.34631
3.40794 -0.33031
3.40927 -0.33986
3.47783 -0.45835
3.42239 -0.35704
3.42444 -0.34318
3.40244 -0.32780
3.43293 -0.35357
3.36015 -0.25311
3.39582 -0.27732
3.38250 -0.32482
3.39747 -0.33347
3.41048 -0.34069
3.40852 -0.35555
3.38891 -0.30539
3.44322 -0.40956
3.41545 -0.34063
3.40829 -0.35756
3.38525 -0.30068
3.40208 -0.32840
3.45324 -0.40890
3.40907 -0.35203
3.40979 -0.32395
3.41049 -0.33756
3.42364 -0.39530
3.44757 -0.41033
3.41377 -0.35043
3.40939 -0.34323
3.40144 -0.33141
3.36492 -0.25502
3.40144 -0.33279
3.38984 -0.30489
3.42510 -0.34840
3.43030 -0.38529
3.41315 -0.34395
3.38251 -0.27444
3.38834 -0.31943
3.39819 -0.35023
3.40152 -0.33741
3.40105 -0.32371
3.42092 -0.37393
3.38567 -0.32207
3.36618 -0.25221
3.41925 -0.37062
3.38129 -0.28379
3.42482 -0.38158
3.41279 -0.34148
3.39962 -0.34469
3.41402 -0.33228
3.39484 -0.31554
3.40275 -0.35402
3.41764 -0.36087
3.41261 -0.33826
3.38818 -0.31973
3.41219 -0.35381
3.38941 -0.32513
3.39621 -0.31345
3.42567 -0.35465
3.44271 -0.36268
3.41591 -0.36868
3.40981 -0.33197
3.42605 -0.38166
3.39864 -0.34923
3.43549 -0.38467
3.39121 -0.30925
3.41064 -0.34027
3.43432 -0.39176
3.40168 -0.32662
3.39933 -0.31674
3.46253 -0.41795
3.37797 -0.30842
3.43028 -0.39069
3.42666 -0.36682
3.41251 -0.37870
3.41003 -0.34802
3.41226 -0.30798
3.39742 -0.32952
3.40952 -0.33725
3.47872 -0.44510
3.41977 -0.35909
3.39964 -0.33379
3.43054 -0.33453
3.42367 -0.36678
3.41170 -0.34410
3.42885 -0.36673
3.41070 -0.33239
3.40676 -0.34308
3.38837 -0.29182
3.36649 -0.26659
3.41493 -0.35281
3.40252 -0.33973
3.47417 -0.44343
3.37649 -0.27646
3.42588 -0.37804
3.40796 -0.33997
3.41713 -0.33687
3.39720 -0.33331
3.46795 -0.44296
3.40737 -0.35299
3.39082 -0.29763
3.39322 -0.31595
3.40632 -0.34475
3.45608 -0.38036
3.47336 -0.46747
3.40551 -0.34818
3.36704 -0.29137
3.41288 -0.34727
3.39383 -0.32769
3.43805 -0.37647
3.38019 -0.31473
3.45680 -0.43265
3.41192 -0.35515
3.41811 -0.36762
3.38553 -0.30519
3.39648 -0.31541
3.41502 -0.33361
3.45770 -0.42505
3.41054 -0.33011
3.39797 -0.31932
3.41158 -0.34778
3.40336 -0.33433
3.42582 -0.38813
3.44945 -0.40428
3.39120 -0.32055
3.36636 -0.28458
3.42605 -0.37196
3.39686 -0.31522
3.41740 -0.39186
3.39349 -0.31644
3.42626 -0.36686
3.43446 -0.36707
3.40620 -0.34817
3.39448 -0.33480
3.41804 -0.35967
3.45591 -0.37481
3.43937 -0.39418
3.41966 -0.34494
3.38944 -0.28729
3.43773 -0.36060
3.42258 -0.37135
3.42124 -0.35361
3.45977 -0.42007
3.41087 -0.36564
3.43263 -0.37726
3.40263 -0.32825
3.40239 -0.36020
3.41145 -0.34785
3.41160 -0.34604
3.40292 -0.32464
3.43369 -0.38500
3.38101 -0.30517
3.43600 -0.36502
3.39289 -0.31375
3.40000 -0.34579
3.41362 -0.35183
3.41007 -0.36078
3.41560 -0.36005
3.34811 -0.27226
3.40937 -0.35432
3.41126 -0.34225
