# ra dec
4.28770 0.00890
0.65845 -0.12364
5.25046 -0.84454
1.01502 0.66496
4.65316 -0.50553
0.70163 0.08524
0.66222 0.05428
0.66538 -0.04887
5.25518 -0.83548
0.70743 -0.00101
4.74107 -0.60489
0.73357 -0.03914
0.74925 0.09938
4.93796 -0.74427
4.33831 -0.09419
4.26252 -0.10405
0.96942 0.65651
4.63318 -0.45774
5.19070 -0.87290
0.76649 0.06279
4.50380 -0.33598
0.66820 -0.10854
4.60246 -0.50828
0.81516 0.11263
0.79719 0.14742
4.90315 -0.71485
0.73740 0.07272
0.96467 0.73743
1.20237 0.95352
2.39033 1.34589
0.67484 -0.09637
5.19987 -0.86405
4.31729 -0.11509
4.59261 -0.49397
5.01650 -0.79738
4.35057 -0.15007
5.23226 -0.87531
4.74637 -0.47926
4.62268 -0.50191
0.73979 0.09250
1.11049 0.82514
4.70463 -0.53914
1.40692 1.06306
0.95969 0.60575
1.05315 0.75647
0.72642 0.07091
4.62272 -0.51092
2.69306 1.27786
4.62903 -0.46597
4.27761 -0.08187
0.75911 0.02414
0.78736 0.10951
4.77474 -0.63298
0.70655 0.00215
4.27666 -0.04461
5.23632 -0.82854
4.92890 -0.73095
0.74007 0.06790
4.62640 -0.51118
0.70626 -0.07578
0.78443 0.07786
5.23034 -0.90033
0.67521 -0.10081
4.69695 -0.55221
5.20517 -0.88878
4.58484 -0.43867
4.71850 -0.56605
0.80476 0.24454
5.20840 -0.88394
0.93836 0.69732
1.18128 0.85854
0.73379 0.06310
0.93763 0.58208
0.66769 -0.15305
0.79607 0.13776
0.78634 0.12948
0.84778 0.20736
0.79323 0.10527
4.30627 -0.01078
1.34834 1.04507
5.20031 -0.91683
0.73964 0.02937
0.79437 0.18362
4.71149 -0.57064
5.12386 -0.76686
5.20287 -0.85456
5.20238 -0.87664
0.74821 0.07931
0.62671 -0.06240
4.52647 -0.32984
0.75291 0.06381
4.46090 -0.35266
1.45733 1.07942
1.51043 1.10302
4.93753 -0.80025
4.94530 -0.75593
0.64740 -0.09770
4.71106 -0.55707
5.23572 -0.86266
1.04222 0.80429
0.78033 0.12493
1.08036 0.67965
5.25786 -0.84606
4.27275 -0.09602
0.65395 -0.09737
0.79986 0.17534
0.76884 0.15960
4.36779 -0.20959
0.70767 0.08066
4.30264 -0.16077
4.60620 -0.48170
2.68681 1.25132
0.78067 0.16374
4.61176 -0.53239
0.73117 0.01917
1.05119 0.72980
0.69329 0.03940
1.02744 0.75434
0.90654 0.59423
0.72735 0.02214
0.69064 0.00098
0.68443 -0.03013
0.80783 0.17328
4.30875 -0.11558
0.70269 -0.06804
1.09381 0.88611
2.63934 1.29791
4.54943 -0.43647
5.23787 -0.83671
0.77277 -0.03780
0.86770 0.30632
4.84273 -0.65990
5.21246 -0.87171
0.77758 0.22295
1.20394 1.01914
0.69134 -0.03013
1.43549 1.13337
1.08986 0.73514
0.73895 0.03944
0.74658 0.08793
5.09374 -0.78193
2.68495 1.23494
1.41909 1.06332
4.61354 -0.51828
0.81134 0.21659
0.73388 0.07119
5.53104 -0.85179
4.20598 -0.00807
1.06357 0.81742
0.77154 0.14108
0.66694 -0.03143
4.84422 -0.64403
5.24706 -0.87513
4.62650 -0.47249
4.62840 -0.53798
0.82290 0.11932
0.67180 -0.03660
0.84014 0.30006
0.68583 -0.02782
0.79847 0.25603
0.79074 0.10686
2.63228 1.29659
0.68665 0.04600
0.75527 0.07117
4.61668 -0.51159
0.73578 -0.03377
0.79909 0.17075
5.24039 -0.86571
4.75181 -0.64822
5.18066 -0.84031
0.82609 0.22047
0.74598 0.14807
4.77116 -0.60303
5.05503 -0.74612
1.04500 0.67434
0.81229 0.19998
0.78826 0.10851
0.77864 0.17001
5.20768 -0.89243
0.70612 -0.02494
0.76953 0.15843
4.59092 -0.47551
0.74082 0.09878
1.10908 0.78826
1.00228 0.64627
0.72308 0.07452
0.69207 -0.04808
5.23463 -0.88449
0.74527 0.02507
0.76059 0.11733
1.15445 0.94097
4.75548 -0.59407
1.39336 1.02172
0.74859 0.09385
4.27936 -0.14241
0.57944 -0.13942
4.63204 -0.50550
2.70214 1.28883
2.59011 1.23915
5.24564 -0.88326
0.67892 -0.08525
1.30304 0.99976
5.24532 -0.86329
0.75699 0.16446
1.22989 0.90131
0.80426 0.12047
1.02148 0.75010
4.27064 0.08857
0.74364 0.11918
0.62323 0.03428
0.69085 -0.10056
4.71387 -0.54080
5.22445 -0.90600
5.20910 -0.87657
1.15057 0.95071
4.34024 -0.11464
0.71535 0.10054
0.78617 0.20112
0.72380 0.01491
1.32556 0.98669
0.79080 0.15600
0.67223 -0.18405
0.77856 0.00768
0.76207 0.05987
5.23738 -0.82870
0.64182 0.05191
4.39543 -0.24289
0.68366 -0.00599
0.72739 0.05077
4.32520 -0.20035
4.61334 -0.51075
5.18047 -0.91669
0.70602 -0.02047
0.72999 -0.03158
0.76938 0.18118
0.66580 -0.14188
1.38567 1.09394
4.61069 -0.43363
0.74234 -0.01152
0.76418 0.17894
0.76323 0.08720
0.75497 0.01042
0.80218 0.20271
5.11114 -0.73187
0.67058 0.04851
0.66372 -0.15825
0.71258 0.04988
0.76928 0.19808
0.91340 0.53075
0.81015 0.18192
5.18605 -0.86123
0.97604 0.61793
0.79616 0.12210
0.81595 0.09244
0.75727 0.00297
0.71797 -0.01794
4.34835 -0.12437
0.76105 0.09373
4.36261 -0.17745
0.78977 0.15600
0.77842 -0.00164
4.21980 0.04362
4.74899 -0.63813
5.20940 -0.84111
0.67958 -0.09113
4.40612 -0.27284
4.94437 -0.68370
4.35292 -0.17491
5.24650 -0.90047
0.66504 -0.01976
4.91875 -0.73781
0.71576 0.09996
0.81355 0.17916
4.57502 -0.48902
4.61021 -0.47798
0.75252 0.00798
0.71603 -0.07030
0.76745 0.11684
5.20354 -0.87155
4.63637 -0.49761
0.72621 0.15063
1.39195 1.05656
5.22376 -0.86813
0.72186 -0.00465
0.77670 0.21130
5.28938 -0.85319
0.83457 0.23612
0.79304 0.15883
0.65225 0.12594
4.78636 -0.63335
1.32511 1.04521
5.20002 -0.79266
0.82991 0.23790
4.70088 -0.55274
0.74460 0.11881
4.26884 -0.09734
0.71905 0.19768
4.73159 -0.61515
0.74133 0.07185
0.69476 -0.07643
4.66407 -0.56055
0.74715 -0.03986
0.70417 0.05048
4.29904 -0.08908
1.03409 0.79333
0.75665 0.13031
1.13826 0.91299
0.65453 -0.01590
0.97718 0.58829
0.75565 0.11138
0.76328 0.12084
4.73140 -0.63835
0.74713 0.08772
5.22875 -0.88043
5.21890 -0.90831
4.94288 -0.70880
0.72852 0.01024
0.71949 0.00610
2.63562 1.26296
0.81391 0.29626
5.18479 -0.83291
0.87896 0.54163
5.20590 -0.87039
4.32948 -0.09485
0.80586 0.12682
0.87828 0.16552
4.30847 -0.08037
0.73456 0.04169
4.58636 -0.46090
1.37838 1.13766
0.75079 0.11815
0.66350 -0.11083
0.78605 0.27654
0.72192 0.01916
0.69986 -0.04563
0.95253 0.61336
1.00252 0.68736
4.91095 -0.76733
0.74270 0.18829
5.24420 -0.87285
0.68944 -0.04325
0.69747 -0.05999
1.04442 0.80846
1.05983 0.85351
0.94362 0.57536
4.31178 -0.12471
0.68656 0.01369
0.77651 0.15412
4.59485 -0.45508
0.72669 0.06398
4.63591 -0.48979
0.83393 0.17747
0.98599 0.72487
4.62874 -0.46972
0.76496 0.05100
0.86256 0.26750
2.66428 1.26623
1.13903 0.81630
0.74022 0.06460
0.91445 0.51810
1.00850 0.67717
0.71906 0.02865
0.78469 0.23402
0.76038 0.10969
1.28351 1.01785
1.20233 0.90251
0.83326 0.19438
4.59830 -0.42089
4.23995 -0.03774
0.65876 -0.12769
0.81561 0.10133
5.25257 -0.83510
4.38467 -0.20432
0.67908 -0.01873
4.61129 -0.51478
0.77447 0.17105
4.62421 -0.43956
0.75209 0.03743
0.79035 0.17717
0.54722 -0.20086
0.77496 0.13969
5.26448 -0.84832
0.72845 -0.03097
1.37608 1.03426
0.64561 0.02069
0.85285 0.26890
0.59972 -0.06337
2.71552 1.26796
0.76870 0.13944
0.84131 0.25631
1.15426 0.95206
0.73958 0.04365
0.85087 0.21502
2.64656 1.25780
4.46876 -0.33847
4.62828 -0.50985
5.25644 -0.86491
5.19317 -0.88984
0.74985 0.12891
0.73329 0.08888
1.23714 0.88870
0.82052 0.27890
0.79306 0.31865
4.56666 -0.47365
0.76049 0.11815
0.75667 0.06636
4.34582 -0.08635
5.20982 -0.90687
0.76186 0.11650
0.89082 0.51994
4.64986 -0.50444
5.20613 -0.86688
1.11988 0.80768
4.93874 -0.78426
4.58417 -0.42941
4.71449 -0.65564
0.67933 -0.10308
1.11456 0.69908
0.81706 0.19118
5.20832 -0.84265
5.58621 -0.92647
0.59340 -0.15265
0.74894 0.28978
5.20000 -0.87891
5.20195 -0.87966
4.76549 -0.58648
0.63259 0.12551
0.69226 -0.09738
4.86631 -0.74157
0.83218 0.15944
0.71781 0.12476
4.36468 -0.22886
0.75491 0.15283
0.89473 0.32265
0.76680 0.02077
5.17520 -0.81145
0.75757 0.11599
5.17745 -0.80643
0.74065 0.19047
0.63285 -0.14698
1.32008 0.98375
0.76632 0.03222
0.67809 0.00784
5.15816 -0.88312
1.47608 1.08114
0.78555 0.12808
0.64758 -0.04980
0.70679 0.10135
0.64965 -0.20408
1.18929 0.91675
1.42882 1.06605
5.23485 -0.88199
0.81929 0.20864
4.73864 -0.61680
0.63166 -0.15905
4.67699 -0.46602
0.70018 0.03659
4.30286 -0.10996
0.73100 0.02167
0.76246 0.04890
0.74943 0.12332
0.69810 -0.05176
5.17584 -0.87385
4.51696 -0.30658
0.70386 0.03705
4.31414 -0.16009
4.60892 -0.49337
0.72591 0.00670
0.69264 -0.02745
0.94177 0.51800
1.08898 0.79825
0.76110 0.10208
4.80479 -0.58460
0.79447 0.07094
1.06308 0.79057
1.17917 0.92449
0.69666 -0.09936
5.23749 -0.89116
0.72152 0.07575
0.67162 -0.03998
0.68398 -0.05548
1.03787 0.63821
0.99914 0.67113
4.93584 -0.73981
0.78015 0.08772
5.28655 -0.89240
0.84722 0.44411
5.22880 -0.83985
0.79279 0.01104
4.16674 0.14996
5.23929 -0.89155
4.69910 -0.62502
0.70023 0.03860
5.20625 -0.86109
4.27674 -0.08498
4.64170 -0.44491
0.77405 0.08497
0.78910 0.28777
4.79329 -0.65275
1.09621 0.78184
1.09664 0.80773
0.69288 0.00096
0.79036 0.15778
0.84679 0.31664
0.75861 0.05847
5.22824 -0.85937
5.23161 -0.84830
4.25670 -0.07643
1.58733 1.13066
5.14098 -0.86159
0.70064 -0.06822
0.77238 0.09902
0.74262 0.07770
4.49228 -0.37627
5.23767 -0.86264
0.74601 0.08824
4.65962 -0.53776
4.28583 -0.09277
1.10452 0.76283
0.72332 -0.08060
0.64578 -0.14701
0.81592 0.22560
0.68031 -0.08821
0.68792 -0.01250
0.69703 -0.02505
1.45171 1.11982
4.66547 -0.56774
0.78602 0.12474
2.63161 1.28315
0.69136 -0.06351
1.01603 0.64175
0.76328 0.11801
4.18458 0.12031
0.79491 0.12016
4.87191 -0.74176
0.79902 0.21267
4.79753 -0.69254
0.55131 -0.20058
5.20397 -0.82691
0.98914 0.56307
0.74676 0.07744
0.75939 0.02778
4.75414 -0.55279
0.81986 0.22055
2.59734 1.27881
0.72046 -0.02132
0.60006 -0.06103
0.71474 -0.02043
4.42804 -0.20283
0.80095 0.07261
0.99551 0.66917
4.37691 -0.17735
0.68573 -0.09167
0.73344 0.00227
0.72667 0.02942
1.45384 1.02049
5.17101 -0.83686
0.76392 0.11926
5.17686 -0.82375
4.26828 -0.08493
5.04429 -0.76351
0.76153 0.07880
4.40924 -0.20924
0.70155 0.05252
1.04442 0.63298
0.79606 0.09652
0.72367 0.14929
5.22637 -0.85463
0.68200 -0.05856
1.43234 1.07044
4.61760 -0.51590
0.74060 0.12612
4.41328 -0.27162
0.72639 0.14360
0.76720 0.13248
4.33096 -0.10148
4.80175 -0.61825
5.20670 -0.91463
5.21192 -0.90763
0.79460 0.20787
5.18109 -0.81394
4.41984 -0.32911
1.27382 0.89092
4.29036 -0.03457
0.76894 0.21282
4.86704 -0.69008
5.34694 -0.80913
0.77699 0.13811
0.72296 0.05246
5.24352 -0.84707
1.01103 0.69094
0.80118 0.13429
5.26548 -0.81919
1.51429 1.08965
0.72133 0.07594
0.78561 0.22594
0.74580 0.09069
5.20959 -0.88143
0.78709 0.09854
4.63866 -0.49695
0.79626 0.08508
5.22287 -0.85525
0.73152 0.08836
0.73029 -0.05077
5.17526 -0.88373
0.68115 0.01938
0.74527 0.06996
4.54029 -0.44869
4.61893 -0.50391
0.85032 0.29179
0.70378 0.06350
1.35208 1.08894
4.29475 -0.09518
0.72150 0.01834
0.73047 0.11387
1.07528 0.74716
0.75871 0.13521
2.58697 1.22454
0.82264 0.18359
0.71780 -0.02196
0.66243 -0.00088
5.21875 -0.83996
0.79569 0.23491
0.77710 0.11177
1.13483 0.75161
0.76508 0.00316
0.94892 0.54656
0.75939 0.02319
1.01211 0.72376
1.59069 1.18507
4.54854 -0.33488
1.18011 0.97945
2.61762 1.26242
4.75745 -0.60534
0.65793 -0.12577
5.30037 -0.90425
0.64011 -0.16330
1.20616 0.86753
0.77818 0.16067
0.76265 0.05807
4.59867 -0.47536
0.69090 -0.15369
4.71250 -0.61620
0.81084 0.13072
1.16823 0.92997
5.26329 -0.89154
1.16485 0.87042
4.56797 -0.48303
5.12009 -0.81504
1.09261 0.77069
1.22456 0.89770
2.63951 1.28812
4.68254 -0.55173
0.84450 0.33549
0.73882 0.03077
4.63914 -0.51637
1.12626 0.84377
0.85154 0.17786
0.78578 0.17281
1.11001 0.84505
0.74727 0.06885
0.76701 0.04057
5.28335 -0.85125
0.70958 0.07053
0.69032 0.02735
0.66574 -0.07266
4.54022 -0.42576
0.78916 0.22341
0.75754 0.06353
4.80280 -0.69006
5.19569 -0.85096
0.67550 -0.03548
5.20826 -0.85629
4.72019 -0.62215
0.70236 -0.09129
4.61345 -0.44316
0.76615 0.06843
0.83236 0.26956
1.01786 0.74799
5.23029 -0.87257
0.76610 0.14814
5.20156 -0.81219
0.70459 -0.10796
4.22993 -0.19144
0.74311 0.10897
1.10686 0.80219
0.71205 -0.00878
5.18102 -0.87979
0.73826 0.03289
4.62506 -0.58540
4.66770 -0.50921
5.18900 -0.86166
1.13594 0.82950
4.83997 -0.75970
4.63761 -0.51333
4.64492 -0.54793
5.21496 -0.82701
0.70680 -0.02250
0.74972 0.10104
1.18075 0.91073
4.71816 -0.58754
5.20999 -0.84453
0.83852 0.19795
0.74138 0.10072
0.64928 -0.14833
0.82349 0.13828
0.97883 0.69481
0.58899 -0.23903
0.70911 -0.06278
0.70211 0.01610
0.94979 0.51981
4.65300 -0.50471
4.67525 -0.48453
4.74033 -0.65289
4.26805 -0.03489
1.34452 1.06571
0.85124 0.22879
0.99983 0.70867
4.77562 -0.70531
4.93183 -0.72813
0.77901 0.15465
1.29650 0.97357
0.73868 0.15981
0.74258 0.05813
0.75837 0.10200
5.23105 -0.85902
0.64655 -0.12088
0.63824 -0.07888
0.70895 -0.02692
0.71815 0.08381
4.62965 -0.50235
5.21107 -0.89472
4.24767 -0.02753
2.64421 1.27598
0.68127 -0.02318
0.66940 -0.03003
0.76124 0.06675
4.67333 -0.57973
1.17399 0.92393
0.77996 0.07633
1.02529 0.72442
4.77856 -0.67869
0.95854 0.64827
4.62124 -0.51142
0.73849 -0.09176
5.17377 -0.89858
0.76567 0.18734
1.21859 0.88661
1.49926 1.04467
1.42423 1.04023
0.76188 0.16590
1.26531 1.02241
4.63669 -0.57122
0.78261 0.12830
4.33877 -0.06679
0.93409 0.66130
0.76005 0.20787
0.84164 0.22779
0.79165 0.04151
4.59715 -0.46758
0.66951 0.10139
5.11093 -0.83533
1.02776 0.66474
4.65359 -0.53727
5.22824 -0.87146
0.85537 0.27475
4.87321 -0.70972
0.67515 -0.01821
5.22791 -0.88604
0.77138 0.17703
0.69992 -0.11280
4.64772 -0.52939
2.52268 1.30240
1.39783 1.08731
5.20602 -0.84660
4.29359 -0.13768
0.77564 0.07050
5.19123 -0.85129
4.62528 -0.53614
4.63034 -0.50566
0.72229 0.02961
0.97607 0.67534
1.10287 0.82045
0.75571 0.06345
1.08404 0.90790
4.62797 -0.55867
1.31602 0.99699
0.73882 0.00822
0.69335 -0.00747
1.04911 0.79511
0.71879 0.02114
5.23833 -0.86515
0.83494 0.21798
0.79304 0.16873
4.61985 -0.46708
0.76765 0.06756
1.37799 1.09713
4.15197 0.22651
0.78169 0.15112
0.60272 0.04302
0.79813 0.17989
0.68678 -0.08332
4.62576 -0.48658
1.32403 1.10992
0.70693 0.03804
4.48076 -0.41131
0.73351 -0.01869
1.31896 0.98989
0.79251 0.29506
5.21706 -0.86565
4.61251 -0.51280
5.20881 -0.86324
0.96059 0.58978
5.23585 -0.86839
5.23206 -0.85971
5.02729 -0.71000
2.64824 1.26443
0.77419 0.16395
0.75284 0.10566
1.22961 0.91428
0.74234 0.03027
4.64357 -0.53000
1.04818 0.68680
0.79662 0.22852
0.61959 0.03171
0.70539 -0.00940
5.25328 -0.83874
0.73912 0.15044
0.77405 0.28614
0.76641 0.11680
4.65352 -0.51740
0.68139 -0.07082
0.78672 0.19149
1.43750 1.09815
4.62375 -0.51109
5.19851 -0.90241
0.79444 0.20119
0.79810 0.15712
5.18383 -0.87894
0.96568 0.59205
0.76282 0.08566
0.96803 0.58311
0.65916 -0.02788
0.77934 0.18485
0.70788 -0.01372
0.75637 0.10244
0.66924 -0.05200
4.52852 -0.40517
0.74412 0.03975
0.77581 0.17563
4.68549 -0.56898
0.74859 0.17979
0.67588 -0.03938
4.65710 -0.51559
0.74659 0.05827
0.82218 0.21386
1.13610 0.88973
0.75873 0.05121
4.78461 -0.66825
5.24117 -0.81430
0.66179 -0.09572
5.22575 -0.86236
4.37540 -0.19172
1.39128 1.14764
5.21166 -0.88279
0.74581 0.06198
1.06223 0.73296
0.64845 -0.06810
0.67392 -0.01033
4.40032 -0.29069
1.10030 0.81541
0.76348 0.11843
0.78343 0.08408
1.06293 0.73943
1.08790 0.85838
4.36723 -0.12978
0.71143 -0.10005
0.82256 0.32620
0.70710 -0.05304
1.11149 0.78547
0.75671 0.06468
0.82192 0.15462
5.03806 -0.75705
0.74440 0.11767
4.61562 -0.45613
0.81218 0.21912
0.63805 -0.07115
0.76691 0.13300
5.23569 -0.84832
0.81895 0.14764
0.75604 0.04443
0.99737 0.71059
0.78551 0.08462
5.17529 -0.88213
0.85960 0.30701
0.75767 0.09620
0.72125 -0.01862
0.70969 0.02744
1.02296 0.69628
4.73421 -0.58967
0.82316 0.17422
0.76271 0.02765
0.69558 0.03901
0.70720 0.08365
0.78018 0.22437
0.70929 0.05522
0.83021 0.17418
4.54180 -0.41758
0.61789 -0.12963
0.69247 -0.04967
0.77333 0.15584
5.19134 -0.89092
0.78010 0.15994
5.14192 -0.89659
5.22924 -0.86583
0.70650 0.05914
4.65217 -0.53578
0.74670 0.02359
5.23878 -0.87590
0.77486 0.14393
4.81483 -0.70652
0.93420 0.43073
4.66085 -0.57999
1.14269 0.81929
0.72472 0.01730
0.83596 0.14332
0.76874 0.19559
0.74216 0.03925
0.62193 -0.06933
0.74619 0.07816
0.66780 0.00255
4.65030 -0.49019
4.38433 -0.21531
0.73453 0.03560
0.75338 0.07040
4.71515 -0.60435
4.61104 -0.49223
1.02527 0.68591
0.69303 -0.02689
0.77059 0.10487
1.29543 0.84757
0.74379 0.10751
5.22540 -0.87940
1.05475 0.73715
0.75186 0.06136
0.70024 -0.00606
1.34278 1.01701
0.75293 0.00100
4.91783 -0.73811
0.73893 0.05298
0.78006 0.09557
0.73148 0.03787
5.20932 -0.87630
4.84778 -0.68368
0.80980 0.22394
1.46206 1.06662
0.95731 0.58064
4.62500 -0.48906
0.65769 -0.23098
0.76877 0.16633
0.78586 0.10667
0.71938 0.07375
4.64257 -0.55338
0.68687 0.16744
0.68146 0.00299
0.73678 0.12682
4.69007 -0.57053
4.36015 -0.22971
0.77386 0.09636
0.76792 0.13777
1.04914 0.82962
1.47345 1.15264
4.98252 -0.71257
4.59220 -0.52710
4.32321 -0.14747
4.27910 -0.01820
0.75117 0.05952
0.75514 0.15728
1.11035 0.78175
4.63352 -0.53067
0.65714 -0.15509
4.17428 -0.03294
0.76976 0.07386
0.77754 0.16686
4.24600 -0.06163
0.82502 0.23209
4.22968 -0.06038
0.76442 0.19460
1.25183 0.95309
0.71374 -0.02463
0.82225 0.18145
4.60555 -0.41916
4.60227 -0.49354
0.71104 0.03354
4.60467 -0.42138
5.20586 -0.79730
4.71917 -0.55023
5.18780 -0.88352
0.84600 0.25085
0.86091 0.26533
0.76992 0.17636
1.02999 0.56182
5.20137 -0.88369
4.84831 -0.71301
0.73960 0.03402
5.24559 -0.86456
0.66736 0.05786
4.74996 -0.63177
4.71838 -0.62236
4.59736 -0.52779
1.18144 0.91030
0.77041 0.08887
5.19565 -0.88443
0.72698 0.11668
4.58895 -0.44910
0.56349 -0.08617
5.18670 -0.90075
4.62318 -0.54050
0.76977 0.01029
5.23620 -0.86911
4.33389 -0.17696
0.68593 -0.02701
0.72588 0.01280
2.59774 1.26504
5.09516 -0.80086
0.70014 0.07257
0.77071 0.11702
0.81412 0.16241
5.23203 -0.85433
0.74758 0.06775
1.00517 0.60644
0.72714 0.03347
4.37330 -0.16881
0.73630 0.09528
0.74219 -0.00395
0.63958 -0.07389
1.03658 0.78681
0.81943 0.17809
4.19598 0.25475
0.63747 -0.09861
1.10624 0.82114
0.72040 0.11127
0.73161 0.05993
1.18899 0.89814
5.25912 -0.79078
4.73547 -0.55551
4.37380 -0.26705
0.70294 0.01088
0.74271 0.01923
0.75355 0.09850
0.74272 0.08145
5.23775 -0.86740
4.92365 -0.73390
0.74084 0.09430
5.25129 -0.85099
1.16688 0.84162
4.64533 -0.54256
0.83628 0.18467
1.23734 0.94810
4.38309 -0.22260
0.97681 0.54893
4.31285 -0.08444
0.70037 0.10907
0.97420 0.63945
4.68082 -0.52014
1.06136 0.74376
5.21822 -0.87358
1.43420 0.98937
4.42968 -0.25533
4.61908 -0.53193
0.71707 -0.01675
0.73512 0.21783
4.92702 -0.76071
0.82858 0.32224
5.24223 -0.86854
0.76452 0.11663
0.69466 -0.06377
1.06001 0.82993
0.81096 0.13137
0.64141 -0.04377
0.78046 0.10275
5.45332 -0.82608
0.74178 0.11562
0.69788 -0.02801
0.69224 0.01205
4.70267 -0.58571
4.72297 -0.57950
4.25696 0.04265
1.17373 0.93281
0.79789 0.21354
4.62250 -0.56595
0.67709 -0.08876
4.64323 -0.49110
0.68173 0.08144
0.77310 0.06373
1.02600 0.73000
4.79860 -0.58076
1.44746 1.09239
0.63977 -0.11506
1.02888 0.63971
0.78441 0.21095
4.24989 -0.05268
5.20518 -0.86038
4.83380 -0.67384
5.16366 -0.85337
4.34363 -0.19766
0.73650 0.12193
4.57250 -0.46202
0.61296 -0.13237
4.25398 0.00738
4.25237 -0.03129
0.03519 -0.76518
0.74003 0.08271
0.72689 0.09379
0.72896 0.00965
0.72313 -0.02160
5.19595 -0.85396
0.80701 0.20719
0.71583 -0.01694
4.29671 -0.12358
0.76402 0.18344
0.77687 0.17664
0.72025 0.22672
0.68018 -0.02583
1.17181 0.91496
1.33577 1.00233
5.24699 -0.88478
0.74332 0.02278
4.62781 -0.52322
4.33378 -0.12746
0.73751 0.14905
0.79402 0.07530
0.79267 0.08747
0.62083 -0.04519
4.49748 -0.27311
0.76464 0.19876
0.70040 0.14542
0.77378 0.09234
4.62074 -0.49389
0.73289 -0.03295
0.70199 -0.03294
5.06627 -0.76665
0.76171 0.05246
4.66139 -0.59089
4.32269 -0.12416
0.63477 0.08009
4.71394 -0.61051
5.24086 -0.85875
0.71036 -0.05559
4.62489 -0.54456
4.73926 -0.57808
1.39149 1.01251
5.09119 -0.74802
0.77071 0.10014
0.73423 0.03535
4.72908 -0.55545
5.17977 -0.86765
5.17758 -0.87508
0.78310 0.17279
0.59808 -0.12795
0.80320 0.14243
0.60412 -0.17143
1.41292 1.18261
0.65918 -0.14780
0.77473 0.16990
4.62692 -0.51346
0.73123 0.02543
0.72445 0.09828
0.70574 -0.07968
4.72728 -0.66709
1.33818 1.00835
4.74692 -0.59344
2.61280 1.27255
4.75754 -0.57957
1.37870 1.00516
1.15587 0.78310
4.61104 -0.55394
5.43074 -0.86102
0.71705 -0.02412
0.74766 0.03436
4.21782 0.09909
0.71678 0.04412
2.60383 1.26189
4.58346 -0.52495
0.70287 -0.10007
1.08702 0.80279
0.77420 0.14452
4.39805 -0.28289
0.67316 -0.13522
5.24370 -0.83421
4.29608 -0.02766
0.95949 0.66309
0.65982 -0.17048
5.23793 -0.84004
1.42884 1.11493
5.25473 -0.84646
4.73109 -0.59074
0.82163 0.18843
4.20096 0.03323
1.60074 1.21343
0.83744 0.21203
5.23533 -0.86107
0.61041 -0.08471
5.04038 -0.72321
4.36348 -0.26779
4.62420 -0.49068
0.73923 0.03475
0.68253 0.03149
0.72989 0.08905
4.60087 -0.51884
5.16400 -0.85982
0.79887 0.26630
0.74976 0.06618
4.65526 -0.50591
4.65835 -0.50876
5.21947 -0.87755
1.20465 0.80750
1.26289 0.90461
4.62528 -0.51346
5.20222 -0.84241
1.38884 1.06829
0.73682 0.14477
1.11548 0.80283
0.80325 0.19597
0.81953 0.35710
4.63299 -0.50464
0.77909 0.17533
0.81150 0.20841
4.93740 -0.70394
0.67063 -0.18403
4.79018 -0.61710
0.68864 -0.01392
0.78791 0.14646
5.20394 -0.87402
4.59098 -0.49857
4.23993 -0.04946
4.34135 -0.09925
4.61947 -0.51238
0.70624 -0.00509
0.73520 0.13214
5.21309 -0.89709
4.71430 -0.55372
0.64340 -0.09156
4.74885 -0.59269
4.93056 -0.72574
0.73700 0.15234
1.19267 0.96827
2.61414 1.23104
4.54297 -0.42367
5.21973 -0.82024
4.76724 -0.68452
4.30850 -0.12694
0.68515 -0.17909
0.79828 0.17407
0.77037 0.11794
1.44594 1.03021
5.09921 -0.77548
5.24389 -0.85040
0.95194 0.60566
0.72102 0.05919
0.77009 0.07060
0.81016 0.09490
5.17208 -0.87496
0.73887 0.11073
0.73591 0.01811
4.55340 -0.47349
0.77415 0.13832
4.78686 -0.64370
4.30216 -0.10353
0.76687 0.20164
4.27866 -0.06688
0.83483 0.22324
5.21532 -0.81766
4.63676 -0.44220
0.99643 0.55316
0.84059 0.26976
4.60245 -0.48637
0.78902 0.11374
5.19876 -0.87508
0.70348 0.04060
0.75992 0.12839
0.87444 0.50505
1.26084 0.98130
1.18833 0.84604
0.75462 0.10459
1.23718 0.79642
0.79117 0.07232
4.60952 -0.51678
4.61206 -0.48529
0.83902 0.17425
0.95937 0.55645
0.81966 0.24337
0.93712 0.50960
1.42429 1.08097
2.79107 1.33278
0.82520 0.17712
0.82311 0.20143
0.80979 0.18429
4.68193 -0.68441
4.58726 -0.52400
0.74549 0.04797
4.60805 -0.44784
5.20584 -0.85779
1.19199 0.96870
1.38970 1.00678
4.34554 -0.21866
4.33518 -0.13779
0.88795 0.46437
0.79048 0.14067
0.70238 -0.03709
0.73133 0.03448
0.71993 -0.03477
4.17224 0.07441
2.62684 1.26412
1.25780 0.95264
4.59861 -0.46860
4.36689 -0.10341
0.76405 0.29245
4.58850 -0.48171
0.69775 -0.02539
4.68972 -0.58647
0.75301 0.00671
4.45815 -0.36773
0.76585 0.15778
4.30686 0.04693
4.28758 -0.04774
0.69211 -0.08983
1.35323 1.16870
0.62950 -0.19880
4.32121 -0.15117
4.63092 -0.52690
1.14135 0.94626
1.17963 0.89525
0.59839 -0.13696
5.22015 -0.87130
0.76207 0.07689
