# ra dec
0.82577 0.34938
5.23511 -0.87246
1.45465 1.15670
4.63594 -0.53760
4.70437 -0.55302
5.18211 -0.87237
0.70412 -0.01429
0.66611 0.02068
5.17564 -0.91533
0.82819 0.23694
5.25092 -0.84635
0.62928 -0.15630
1.09822 0.76578
4.23267 -0.08269
0.83491 0.25374
0.66661 -0.06523
5.29182 -0.86110
5.22142 -0.84249
0.69455 -0.10142
5.15753 -0.85124
0.78996 0.18903
4.73821 -0.54870
0.60367 0.03250
4.34495 -0.12990
0.79123 0.20119
0.77360 0.12777
1.23239 0.93741
0.99237 0.64999
0.79148 0.16002
0.83247 0.24323
0.76977 0.02734
0.84612 0.42605
0.73771 0.04063
0.79115 0.12658
0.80217 0.12768
1.45368 1.11977
5.24391 -0.84342
5.19352 -0.85604
4.29863 -0.10139
0.81286 0.02095
0.78051 0.14316
5.26294 -0.84618
5.23493 -0.85230
0.73127 0.10128
4.27780 -0.04750
1.22796 0.95712
1.58642 1.28674
1.03409 0.67883
0.72461 -0.05313
0.70302 -0.00391
0.68121 -0.01386
4.32139 -0.18424
5.21458 -0.85337
0.70926 0.05260
4.56514 -0.46775
0.70629 0.03443
0.74651 0.13343
0.68547 -0.11497
0.64064 -0.09734
0.74159 0.07316
1.04551 0.77262
0.69320 -0.05624
5.20554 -0.85950
0.69634 -0.00473
4.61342 -0.53105
0.91334 0.50878
0.73820 0.00547
5.25872 -0.85603
4.72073 -0.52722
5.22416 -0.89138
0.76141 0.05932
5.20380 -0.89185
0.59476 -0.19818
5.24117 -0.86781
4.69815 -0.41708
6.01129 -0.83506
0.74341 0.12884
4.64469 -0.61272
5.22166 -0.87376
0.80996 0.14200
0.82185 0.18979
4.27022 -0.05678
4.56831 -0.44649
4.93689 -0.74714
0.78146 0.14555
1.42791 1.02000
4.60337 -0.44665
0.69425 -0.03306
4.28048 -0.00864
5.22792 -0.87760
5.21116 -0.90729
1.00796 0.61646
0.71506 0.01547
1.42399 1.10445
0.81506 0.13185
5.14675 -0.88200
0.64900 0.00625
4.61803 -0.51407
0.76614 0.16203
0.77288 0.15417
5.16618 -0.82848
0.75023 0.04824
0.79815 0.15932
0.71018 -0.02948
0.80967 0.11417
5.23731 -0.89440
4.64703 -0.54140
5.03759 -0.74115
0.70868 0.02878
0.68794 0.05408
1.39646 1.07369
0.99977 0.59986
0.58556 -0.22513
0.78063 0.16782
0.81350 0.22404
0.75780 0.15672
5.21889 -0.82618
0.72101 0.04416
0.79543 0.20036
1.16300 0.88216
4.21344 0.08753
0.73355 0.07462
1.38180 1.03306
0.68280 -0.14909
4.26857 0.03865
0.68603 -0.05579
0.78850 0.16847
5.18009 -0.87762
4.32399 -0.22923
0.96027 0.69824
5.20818 -0.87412
5.19067 -0.84884
0.73358 0.16733
1.09643 0.72691
0.80810 0.25561
0.71924 0.10414
0.70856 0.02051
0.79392 0.15635
4.32435 -0.15298
0.77966 0.09221
5.23319 -0.83565
0.73856 0.02312
0.74549 0.10121
5.23182 -0.81915
4.90329 -0.73732
0.83564 0.24999
0.73870 0.08311
0.91386 0.54305
4.23247 -0.02261
0.72273 0.07093
0.61389 -0.14046
0.73389 -0.01787
0.92694 0.52106
0.76049 0.11080
4.26615 -0.08241
4.94197 -0.78253
0.97279 0.66344
5.21520 -0.91868
4.86201 -0.71626
1.06338 0.65677
0.66561 0.02293
4.28600 -0.01069
1.55627 1.20378
0.76861 0.11460
0.71707 0.01595
0.68189 -0.21435
5.23192 -0.80882
0.68843 -0.00984
4.61606 -0.49906
5.25870 -0.85100
4.35731 -0.18045
2.72378 1.25917
0.74288 0.15814
4.24958 -0.11965
5.23329 -0.88414
1.10215 0.83909
0.70705 0.12649
4.23882 0.07452
5.19579 -0.91075
4.61138 -0.50720
5.05491 -0.73967
0.70612 0.00234
4.45748 -0.32404
0.77991 0.10842
0.73296 0.08528
0.73476 0.03867
0.73956 0.04502
4.92788 -0.76553
1.28752 0.99792
4.89349 -0.69956
0.95375 0.51893
5.24762 -0.87008
0.75219 -0.00816
0.99019 0.63059
4.26823 0.08324
0.74798 0.10688
5.27114 -0.85328
1.42675 1.00995
0.78041 0.06479
0.79785 0.14078
0.71445 -0.01104
4.69275 -0.65417
0.80603 0.19582
0.77897 0.07027
4.28015 0.07651
4.55388 -0.44674
0.74863 0.09330
0.71070 -0.00812
0.72340 0.02972
0.98942 0.49679
0.88965 0.54039
0.73252 0.16378
0.85303 0.22857
5.17859 -0.85809
4.38714 -0.23857
0.74242 0.06574
0.70406 0.00535
1.02405 0.73759
0.62806 -0.03539
4.31259 -0.16318
5.26003 -0.80917
4.28827 -0.09404
4.59529 -0.52035
1.37504 1.01115
4.56450 -0.49018
4.36735 -0.14971
5.13146 -0.89594
0.75365 0.01013
4.61179 -0.50972
4.55294 -0.40639
0.73656 0.08367
4.63352 -0.49790
0.72110 -0.01329
5.26133 -0.84962
4.33081 -0.13993
0.79834 0.12587
0.98830 0.60482
0.77487 0.10504
1.27163 0.96356
0.85725 0.26719
0.60893 -0.10471
0.92712 0.53775
4.92525 -0.70041
0.74964 0.03459
0.73553 0.04872
0.81655 0.15696
4.32641 -0.11084
0.81311 0.13442
4.62382 -0.45114
0.63802 -0.15650
5.18482 -0.89783
4.70199 -0.56322
1.24356 1.04210
0.72043 0.07549
0.74733 0.07001
5.20623 -0.87087
5.17602 -0.86296
1.03539 0.67528
0.63316 -0.19892
1.09314 0.86100
1.05773 0.75815
0.76477 0.09464
4.61350 -0.47590
1.12223 0.74441
0.78182 0.09378
0.59533 -0.00448
0.99021 0.54708
4.91524 -0.78855
0.80452 0.22427
0.77390 0.11163
4.58495 -0.46417
0.98839 0.69221
4.68528 -0.56965
0.74069 0.07030
0.67946 0.13608
4.62446 -0.51633
0.78256 0.21051
0.69123 -0.05150
1.28215 0.89159
0.71728 0.02934
0.76213 0.04600
0.94909 0.62513
0.81836 0.12461
1.02348 0.68737
5.17354 -0.88008
4.57921 -0.47685
0.78157 0.16454
4.28349 -0.03469
4.77752 -0.59739
4.23760 -0.04763
1.02748 0.72475
4.33487 -0.05982
0.96080 0.71274
0.78351 0.15287
1.08438 0.78088
0.72384 0.06244
1.24338 0.96294
0.78836 0.12853
1.21015 0.96094
4.48109 -0.32563
4.34887 -0.18714
1.38952 1.13737
1.05834 0.64574
4.69105 -0.56760
0.80549 0.11614
0.82629 0.25559
0.73351 0.02543
4.33814 -0.21712
5.20858 -0.83782
0.64715 -0.01163
1.02994 0.61749
0.73874 0.20742
0.77894 0.10766
5.23941 -0.84779
0.73345 0.12275
1.48057 1.14371
0.79973 0.21334
5.22065 -0.87547
0.76984 0.14533
4.53719 -0.39923
5.15678 -0.86750
0.75499 0.18006
0.77288 0.15716
0.70161 0.00033
4.44418 -0.28474
5.18318 -0.83613
0.68657 0.00965
5.25341 -0.84234
0.61893 -0.23789
0.68029 -0.10410
1.05301 0.66273
4.18436 0.12002
0.77926 0.01436
0.69369 -0.05549
0.74676 -0.02018
0.78168 0.11107
0.66005 -0.11782
4.64241 -0.55258
0.82781 0.17072
5.22041 -0.88282
0.76232 -0.00665
0.77873 0.04771
5.21946 -0.88953
2.81894 1.35385
4.32223 -0.19570
0.76587 0.05295
4.70484 -0.56774
4.61891 -0.55328
5.19928 -0.84527
0.95214 0.58504
0.78118 0.09696
0.75467 0.05135
0.72643 0.12671
5.22577 -0.89193
0.74786 0.10433
4.28842 -0.04360
0.73587 0.15110
4.40638 -0.19022
0.80674 0.14384
4.31586 -0.14772
5.19274 -0.88465
4.24702 -0.08718
0.72929 -0.03251
5.20352 -0.89206
0.65473 -0.10513
5.19526 -0.86010
0.64952 -0.07389
5.21939 -0.83984
0.70765 0.03667
5.22336 -0.84002
0.70141 -0.13137
1.06659 0.69930
1.11425 0.88642
1.17156 0.89369
4.72868 -0.55846
1.30841 0.90121
0.74352 0.07054
1.07168 0.74022
1.07545 0.75290
0.69584 -0.03173
0.82704 0.15155
1.09131 0.74576
0.58767 -0.17118
0.73896 0.10901
1.31948 0.94411
4.37628 -0.28208
1.09314 0.78900
4.62847 -0.52107
0.83089 0.25812
4.49345 -0.47316
4.60872 -0.48008
0.68166 -0.23494
4.35061 -0.22346
4.63192 -0.43314
0.73857 0.10352
1.25106 0.88331
0.81541 0.22869
4.65592 -0.46431
4.33074 -0.17790
0.74821 0.07619
4.67576 -0.57156
0.70589 0.03607
4.56333 -0.44800
0.81312 0.16130
0.72374 0.07695
0.74701 -0.06330
4.59693 -0.50872
0.77740 0.12084
0.71205 0.00730
0.75015 0.08610
4.66185 -0.51286
0.76331 0.10188
0.69929 -0.04210
0.68197 -0.00772
0.78601 0.15581
1.10052 0.80825
0.73765 -0.01090
0.72729 0.10521
4.24908 -0.09967
4.76610 -0.57261
4.69708 -0.49939
4.63741 -0.45013
4.26451 -0.02616
5.23441 -0.85568
5.14319 -0.84931
0.77122 0.15788
0.72225 0.12296
0.67256 -0.08910
4.23831 0.19247
0.72827 0.14208
4.28462 -0.11719
0.73522 0.07983
1.07052 0.74714
5.24704 -0.82621
0.77484 0.18150
0.76040 0.19031
5.37380 -0.80728
5.20853 -0.85703
0.86051 0.56882
0.82085 0.17056
4.66455 -0.50755
0.63696 -0.16610
4.75853 -0.57627
4.59003 -0.47533
0.97015 0.57698
5.21545 -0.85789
4.29038 -0.10601
1.24850 0.90075
0.69996 0.01725
4.56217 -0.46681
5.25389 -0.91268
0.64274 0.08509
4.38924 -0.16338
0.73990 0.06792
4.60762 -0.48510
4.32867 -0.14902
5.21368 -0.85967
4.83506 -0.74071
1.04156 0.80325
0.78392 0.19529
0.73365 -0.02592
0.76623 0.07269
1.30929 0.97783
4.30533 -0.07088
0.73177 0.06992
1.30991 1.04465
1.32534 1.04729
0.81281 0.25265
0.73835 0.14511
0.75067 0.14677
0.64081 0.03117
4.58238 -0.49355
0.78976 0.15135
4.90254 -0.73835
0.85366 0.22324
0.77237 0.19290
5.23854 -0.89486
0.70516 0.05543
0.76557 0.06557
0.95637 0.58102
4.57653 -0.51739
0.85386 0.26964
0.70721 0.03330
0.75173 0.12145
0.80563 0.14459
1.19970 0.95575
0.81347 0.19327
4.30558 0.02228
0.82167 0.33052
0.69731 -0.16192
4.64722 -0.50760
4.34513 -0.17375
0.81298 0.04737
4.54282 -0.45932
0.76767 0.05735
1.09303 0.75136
0.72353 0.01586
4.30522 -0.11388
4.38733 -0.25420
1.64057 1.21545
4.32423 -0.04290
0.68977 0.07189
0.80940 0.18811
2.83311 1.26943
4.29201 -0.12541
4.58786 -0.53917
0.76148 0.01327
0.78957 0.13365
4.40345 -0.23313
4.23822 0.01127
0.65329 -0.08409
0.74581 0.02707
1.02800 0.71489
5.17735 -0.86601
0.78434 0.21864
0.81370 0.21012
1.09403 0.76127
0.70306 -0.09415
5.22877 -0.83402
4.70592 -0.57977
0.78394 0.21232
4.33799 -0.13675
5.41312 -0.79725
0.92092 0.54683
5.38546 -0.88988
4.35632 -0.15394
0.66177 -0.10612
0.79940 0.14446
0.77855 0.14569
1.08846 0.84572
0.78603 0.04076
1.02487 0.72113
0.76341 0.03869
0.93140 0.60557
0.69833 0.12435
4.32759 -0.05698
4.28989 -0.17696
4.65204 -0.46816
4.30067 -0.15267
0.71316 0.12841
0.69329 -0.11144
0.93044 0.47084
4.92575 -0.73846
0.72780 0.11145
0.67769 -0.03623
0.83432 0.31093
5.23524 -0.85450
0.72921 0.07614
1.24388 0.98605
0.80459 0.20116
0.78137 0.17717
1.12850 0.81804
5.18356 -0.85489
4.67880 -0.53658
4.34660 -0.12739
1.12003 0.83110
0.71185 0.05679
0.63744 0.04053
4.34265 -0.06954
0.72357 -0.12663
0.74934 0.17192
4.61731 -0.49603
0.70717 0.08061
0.90963 0.34983
5.22343 -0.82365
4.28702 0.08984
5.21275 -0.84964
0.74440 0.06410
0.79211 0.21179
4.26656 -0.02688
0.65737 -0.11565
4.77974 -0.53659
4.33455 -0.19471
4.38538 -0.31308
5.27497 -0.90183
4.70593 -0.53983
0.82065 0.27981
0.81060 0.15714
5.20618 -0.85493
0.78259 0.05289
4.27311 -0.00086
4.65670 -0.55820
0.86723 0.37558
0.73632 0.06696
0.70612 -0.10920
4.30607 0.04133
0.69301 0.05877
1.29592 0.94943
0.64878 -0.14255
4.22402 0.14970
0.91338 0.58395
0.75441 0.07733
4.35848 -0.15835
5.20712 -0.87952
4.64018 -0.56013
0.72028 0.11460
4.58323 -0.51576
5.20647 -0.83803
0.72582 0.04378
4.32994 -0.12321
1.21152 1.00674
1.48658 1.12279
0.78778 0.27274
4.76191 -0.62436
5.22832 -0.83647
4.43740 -0.25114
4.32238 -0.28874
4.72992 -0.60686
4.63436 -0.51340
4.65113 -0.46266
0.68533 -0.06441
1.44888 1.08654
1.01603 0.64610
1.20815 0.86744
0.82715 0.35460
5.21843 -0.88556
4.34614 -0.26513
0.94997 0.55258
0.74214 0.02652
0.71064 0.01441
4.25999 0.05155
0.93431 0.57192
4.76512 -0.62286
1.09901 0.80430
4.65024 -0.55212
0.60447 -0.01128
4.65825 -0.57655
4.52448 -0.42631
0.74122 -0.01226
4.61866 -0.45734
5.21969 -0.85468
1.13265 0.83961
1.06357 0.77785
0.74372 0.10089
0.68485 -0.01589
0.76223 0.00298
0.74079 0.04690
0.79841 0.23236
0.66154 -0.05190
0.75700 0.14428
0.66605 0.00423
0.74611 0.07788
0.74543 0.02476
5.21053 -0.88440
5.26109 -0.85212
0.64386 -0.02517
4.55387 -0.45523
0.69864 -0.00250
0.77494 0.24163
1.12778 0.88101
4.30431 -0.08852
1.27133 0.97190
4.98944 -0.71746
4.32750 -0.16808
5.18606 -0.88116
4.63230 -0.48102
0.99003 0.69915
1.99919 1.26805
0.75403 0.01053
0.90790 0.52882
4.66341 -0.47342
4.54414 -0.30539
5.23462 -0.85841
0.75466 0.07620
0.84607 0.18142
4.25333 -0.06045
0.81106 0.15410
4.33138 -0.01225
0.69134 -0.05515
5.23414 -0.87692
5.22830 -0.87893
0.76206 0.07404
4.67205 -0.57857
0.69338 0.00075
4.60268 -0.48450
0.82059 0.24957
0.71645 -0.05931
0.73825 0.12785
0.77691 0.12679
0.78427 0.13297
0.99779 0.68437
4.25106 -0.03624
0.79494 0.07871
4.73257 -0.62398
4.57511 -0.43580
4.58105 -0.50543
1.55143 1.11483
5.23856 -0.83674
0.68685 0.03060
4.49854 -0.40308
4.63781 -0.55536
0.72100 -0.07504
0.73390 0.26565
1.11832 0.79967
4.64128 -0.52877
0.73757 0.01797
0.80874 0.16649
0.71746 0.06619
0.73876 0.12758
0.86112 0.43948
4.70395 -0.56080
1.45782 1.17983
4.65155 -0.49471
0.59260 -0.23622
2.59843 1.27350
0.66169 -0.09157
5.10977 -0.75898
0.69321 0.05978
5.24091 -0.85782
4.70635 -0.61831
0.77475 0.13706
0.67363 0.01591
0.76058 0.01774
0.81809 0.29933
0.76380 0.07054
0.73616 -0.06598
0.79409 0.11273
0.69968 -0.05353
0.74625 0.19753
0.73547 0.17201
0.63923 -0.19863
0.59595 -0.17135
4.39975 -0.25779
4.48682 -0.37714
0.74118 0.10379
1.12180 0.86388
0.60500 -0.18221
5.21267 -0.87997
5.07852 -0.81717
0.79195 0.16937
1.08447 0.83835
0.77630 0.17494
0.75887 0.11649
0.99004 0.59852
0.65046 -0.06225
4.59150 -0.49926
0.70738 -0.02861
0.75135 0.10067
1.04437 0.68967
0.73543 0.00064
1.05592 0.60058
5.25189 -0.89078
5.21351 -0.84484
0.67985 0.00202
4.33543 -0.18464
0.68509 -0.07562
4.77174 -0.65565
4.30017 -0.09854
4.64182 -0.50140
0.70814 0.05675
4.61095 -0.48817
1.13660 0.83263
0.82501 0.21225
4.36851 -0.20195
1.00081 0.65628
4.38841 -0.20403
4.57559 -0.42916
0.75787 0.24339
0.65849 -0.11205
5.23545 -0.87279
0.67631 -0.04037
0.59971 -0.13734
0.81675 0.11356
0.82189 0.16729
0.72671 0.02729
4.37767 -0.29441
4.31346 -0.13515
0.69086 -0.05403
5.21494 -0.88968
0.68234 -0.15533
0.69364 0.00242
0.62296 0.01154
0.75313 0.10914
0.68747 0.07204
4.38255 -0.23117
0.70900 -0.01905
0.75434 0.12940
0.70480 0.01455
0.73888 0.18352
0.79467 0.14659
1.26816 0.88659
0.76700 0.01656
0.75877 0.16680
0.79273 0.06226
0.64237 -0.17243
0.84453 0.28922
1.02954 0.71401
5.23392 -0.87392
4.68178 -0.55141
0.71060 0.01839
4.39850 -0.20509
0.74862 0.02591
0.77141 0.08108
4.35894 -0.21262
0.66849 -0.04576
0.85687 0.22593
0.78332 0.14768
5.17354 -0.92100
4.38601 -0.22317
0.65166 -0.10898
4.36277 -0.20153
4.63160 -0.49652
0.82515 0.22847
0.68647 -0.01576
4.20601 -0.04636
4.31183 -0.10600
0.80909 0.23814
0.74324 0.07366
4.69300 -0.58121
1.03919 0.70079
0.72779 0.09446
4.29546 -0.11783
0.76986 0.09781
0.72368 0.08469
4.67944 -0.64876
0.80121 0.15010
0.72688 0.02960
4.29029 -0.01939
4.62179 -0.51386
5.17739 -0.88828
0.57585 -0.17625
0.79853 0.22404
0.77504 0.20498
1.93521 1.24681
0.94415 0.69903
0.71964 0.10609
0.77562 0.21325
0.74458 0.01273
0.75050 0.14639
0.74850 0.13203
0.66501 -0.15311
0.80972 0.12686
4.63063 -0.47689
5.22939 -0.86271
0.74073 0.05035
0.74881 0.18559
0.78311 0.10845
0.73550 -0.00358
4.63206 -0.50087
0.73159 0.05249
4.83477 -0.70581
5.22563 -0.89687
5.27334 -0.88322
4.62067 -0.54858
5.14723 -0.89497
0.83156 0.27381
0.70765 0.03633
0.75662 0.09166
5.23319 -0.81267
4.38177 -0.25201
4.28705 -0.15302
4.38781 -0.22678
4.58217 -0.52800
0.67460 0.00120
4.41238 -0.33204
4.28361 -0.07279
0.67520 -0.06327
4.36284 -0.11499
0.81559 0.22237
0.69620 -0.00402
4.37889 -0.22097
0.72480 0.05975
1.08768 0.82792
0.74546 0.10050
4.35672 -0.10237
4.70820 -0.55537
4.74464 -0.64066
0.87423 0.62000
5.19711 -0.85880
0.81408 0.11190
4.22865 0.04895
4.97297 -0.81987
0.62074 -0.13978
0.71262 0.17100
0.73319 -0.08200
0.75157 0.10774
0.73909 0.09038
0.78580 0.19792
4.31666 -0.13193
4.77777 -0.60593
0.78558 0.15555
0.69350 -0.17149
0.65823 -0.15071
4.66959 -0.52628
0.71788 0.08094
4.27197 -0.03444
0.74453 0.04128
5.22975 -0.84233
4.71305 -0.63309
0.67205 -0.15034
0.75495 0.14743
4.66287 -0.57961
4.27849 -0.09437
1.27065 0.99169
0.75239 0.03851
0.72892 0.04938
5.18607 -0.82252
4.62033 -0.47726
5.21046 -0.84982
0.69748 0.03555
1.44507 1.06784
1.81765 1.28926
0.78575 0.10653
5.18542 -0.88919
0.75606 0.09988
0.78220 0.17239
0.61377 -0.04825
1.54389 1.17907
0.78792 0.20391
0.71989 0.11906
4.34986 -0.10650
1.38550 1.04368
1.29034 0.91127
4.28453 -0.09459
1.39448 1.03474
0.72362 0.04926
0.75523 0.12140
0.78802 0.20870
0.62342 -0.18936
5.20671 -0.86473
0.80026 0.14056
4.62434 -0.44740
5.24780 -0.90937
4.64889 -0.48521
5.19521 -0.84064
0.67948 0.05884
4.33020 -0.08450
0.71125 -0.02505
0.72945 0.07120
0.76523 0.12836
0.82387 0.26659
4.75663 -0.62327
1.65021 1.21131
0.85750 0.32350
0.82577 0.18079
4.63481 -0.46620
0.78945 0.15431
5.18137 -0.89489
0.74348 0.14174
1.14862 0.73258
1.12021 0.81004
1.09492 0.77521
0.79400 0.26151
0.70407 -0.02719
4.68469 -0.60301
0.93914 0.65923
0.79922 0.16023
1.19656 0.84479
4.33241 -0.15977
4.70063 -0.58495
4.11979 0.24773
0.68459 -0.21169
0.77657 0.16747
0.73337 0.16412
4.36089 -0.16090
0.90842 0.63450
4.26374 -0.05993
4.90351 -0.77464
0.88568 0.22436
4.56351 -0.48978
4.76879 -0.69144
1.04133 0.77730
1.15603 0.84779
0.65916 -0.06173
0.92719 0.54642
4.36845 -0.12464
4.23202 -0.02083
4.36029 -0.21182
0.71360 -0.00795
0.70517 0.00648
1.09448 0.83448
5.22060 -0.84903
4.31419 0.02926
0.68714 -0.03469
1.14515 0.85761
0.70540 0.02190
1.11364 0.79932
0.80122 0.09276
0.84563 0.24528
0.75272 0.09050
5.15875 -0.84075
4.62115 -0.58185
0.73721 0.13717
4.63993 -0.49451
4.94705 -0.79154
5.20815 -0.87580
0.76617 0.12128
0.70562 -0.10654
0.66747 -0.08126
0.80747 0.16264
1.18615 0.87511
5.18617 -0.86672
5.20919 -0.83851
5.24025 -0.84440
0.75629 0.09701
0.73269 0.14807
0.75700 0.20526
4.60082 -0.45255
1.17313 0.92329
4.77645 -0.61267
4.28604 -0.10222
5.21397 -0.85099
0.77514 0.00286
1.06220 0.73773
4.27691 -0.12478
4.52751 -0.38235
0.72824 0.09188
0.71114 -0.07153
0.75374 0.13343
1.25434 1.00822
4.91454 -0.74904
0.71877 0.00672
0.81067 0.21909
0.98022 0.67692
0.72187 0.03315
4.60092 -0.53080
0.70578 0.05552
0.81997 0.22016
0.74251 -0.00625
4.62591 -0.47901
4.90198 -0.71916
5.22342 -0.86773
0.83978 0.26239
4.60704 -0.41447
0.78528 0.16568
5.22242 -0.87199
4.67857 -0.61416
0.81928 0.23291
5.30072 -0.88975
0.79617 0.13117
4.29935 -0.12683
1.03653 0.71136
5.23645 -0.87991
0.84482 0.19928
0.90237 0.66313
1.01582 0.58539
0.70407 -0.01688
1.01792 0.66825
1.17239 0.88680
0.69691 -0.12375
4.24377 0.04993
4.73967 -0.59207
4.32231 -0.06022
0.76556 0.12816
0.77925 0.07803
0.68930 -0.08763
5.03887 -0.81789
0.70206 -0.06673
4.62493 -0.50519
5.24722 -0.87987
0.71556 0.00673
0.96233 0.63996
4.28037 -0.14594
5.07514 -0.77105
4.75541 -0.60645
0.77024 0.21009
4.28574 -0.14665
4.36424 -0.19922
4.61440 -0.45378
0.80519 0.14852
4.77881 -0.61082
0.72296 0.03596
5.23926 -0.85362
0.84216 0.32328
0.69849 0.05467
0.68453 -0.01025
0.81194 0.26907
4.55643 -0.48903
4.73066 -0.58434
1.32786 1.00479
0.66915 -0.08197
0.70412 -0.07681
4.57019 -0.42452
4.21724 0.07923
4.65065 -0.52940
4.71937 -0.60638
4.55468 -0.47369
0.83305 0.19721
0.81513 0.13202
0.75879 0.10804
0.75170 0.22939
0.72326 -0.01754
5.05047 -0.76222
4.62004 -0.47147
0.73009 0.07897
1.38083 1.09326
0.71562 -0.01245
0.80546 0.16566
0.72802 0.05206
1.15484 0.86650
0.81698 0.23314
0.80292 0.22078
0.73078 0.09422
4.27108 -0.08083
5.22333 -0.85328
0.73267 0.09791
1.40350 1.04343
0.79855 0.20374
0.78454 0.11077
4.60723 -0.52015
0.78151 0.03031
5.19520 -0.85341
4.35346 -0.25243
0.76832 0.18273
0.81242 0.22002
0.57205 -0.26748
0.85169 0.24449
0.81012 0.22074
4.34446 -0.16886
4.32532 -0.12917
0.74298 0.07808
0.77598 0.16321
1.00295 0.69483
4.70778 -0.57626
0.81717 0.14579
1.01628 0.61341
4.32555 -0.10699
5.20864 -0.86473
0.70666 -0.09199
1.28303 1.05362
4.90824 -0.75883
0.66817 -0.03289
5.24197 -0.85189
0.64059 -0.20330
1.09736 0.82215
0.70853 -0.06749
0.73337 0.06775
0.75257 0.04383
4.62253 -0.51313
4.65436 -0.57055
0.82941 0.24686
5.19935 -0.88215
4.61750 -0.47659
4.70655 -0.57946
1.04230 0.59167
0.76875 0.08155
0.77326 0.12069
0.76679 0.04444
0.70665 0.10417
5.03690 -0.73174
0.76720 0.10259
0.79331 0.15940
1.07408 0.70668
0.67799 0.02365
0.72721 -0.12349
1.09563 0.79253
0.74897 0.09111
0.78854 0.10527
4.60393 -0.52174
4.37710 -0.22099
0.81122 0.08312
1.00882 0.68323
4.73822 -0.51957
0.70294 0.04898
4.32937 -0.08557
2.78149 1.31033
4.58958 -0.54098
0.82708 0.26164
0.70417 0.08025
0.75132 0.10001
0.79654 0.20484
1.18717 0.99720
4.35062 -0.15606
0.77584 0.09537
4.71571 -0.56904
0.76636 0.19099
0.71770 0.06032
4.85999 -0.68667
4.26122 -0.00944
0.83433 0.21929
0.77318 0.16835
0.88311 0.31222
0.73133 -0.02859
0.71124 -0.04487
0.70774 0.01943
1.43975 1.00049
4.68374 -0.58196
0.76977 0.02696
1.28894 0.96485
0.70745 0.05336
4.61994 -0.52787
4.74097 -0.63284
5.24645 -0.85907
0.76552 0.17030
0.83078 0.33108
1.03431 0.67573
0.71475 0.06319
4.34812 -0.20859
0.72936 0.07529
5.16104 -0.84575
0.77185 0.14998
1.31784 0.96323
0.83156 0.21839
0.67803 0.06047
0.80366 0.20487
0.71947 -0.01801
0.66259 -0.05736
0.75143 0.04896
0.69387 0.03599
1.21068 0.92037
1.25661 0.93113
0.87151 0.35578
4.72597 -0.61254
0.70742 -0.01769
0.75395 0.15859
0.74641 0.06286
0.71406 0.05318
0.78923 0.11177
0.69922 -0.10495
4.66381 -0.51261
1.20543 0.84917
4.32164 -0.15806
0.72852 0.06561
0.67596 -0.04103
0.77555 0.10078
4.64065 -0.53393
5.20287 -0.86160
0.77494 0.04632
4.71147 -0.56756
4.67642 -0.58631
0.95336 0.43568
4.38744 -0.29536
0.79809 0.18579
4.62940 -0.45843
4.32298 -0.08921
0.69984 0.01907
0.74381 0.03192
5.18193 -0.86510
1.03332 0.60610
0.81295 0.09442
0.70443 -0.05137
4.79696 -0.55018
4.38487 -0.18871
0.75304 0.07783
4.27737 -0.06092
5.19242 -0.88774
4.64267 -0.49390
1.02542 0.56786
1.30090 0.98071
1.13867 0.82286
0.83699 0.21127
4.63650 -0.49443
0.70691 -0.01511
4.55396 -0.34947
4.42932 -0.27427
2.50216 1.19497
1.55384 1.24638
0.79387 0.30822
0.91761 0.58471
4.62468 -0.45492
5.21815 -0.92060
5.21540 -0.81799
0.77993 0.07219
0.71460 0.05799
0.72299 0.09659
5.18431 -0.86865
5.20278 -0.84180
4.20432 0.09556
4.90130 -0.79914
0.80053 0.23801
4.32097 -0.07383
4.64537 -0.61300
4.29180 -0.03307
0.74039 -0.07444
4.73064 -0.58604
0.68067 -0.06970
4.62803 -0.47220
0.78347 0.15644
1.32823 1.01326
1.01575 0.66377
4.70562 -0.59435
0.71116 0.01938
5.17406 -0.89037
1.33058 1.08656
0.75558 0.10547
4.37005 -0.07348
4.60375 -0.48629
0.73750 -0.01930
1.49072 1.16216
0.74484 0.13723
0.82322 0.21484
1.22170 0.97315
4.27530 -0.05665
4.59824 -0.50546
0.97525 0.72533
0.79986 0.22614
0.72986 0.03380
4.35826 -0.24615
0.83454 0.28924
4.88889 -0.71759
4.66537 -0.54494
0.78089 0.13341
0.71748 -0.08240
4.78437 -0.63948
1.08907 0.73347
5.25436 -0.91540
1.20130 0.94427
0.86882 0.25522
0.73968 0.05226
0.69061 -0.00052
0.97814 0.53430
0.70075 0.03734
0.85469 0.28494
0.69703 0.05189
0.73929 0.03690
4.34005 -0.11468
1.55493 1.08134
0.74947 0.10140
0.70830 0.04098
0.77370 0.10298
0.78031 0.13181
0.65147 -0.04969
5.16475 -0.85690
5.22735 -0.84645
0.85025 0.24634
0.74369 0.01006
1.05215 0.71355
1.05497 0.68955
0.73785 0.01191
0.70194 0.01755
0.75847 0.02897
5.17039 -0.86379
0.72994 -0.03031
5.18641 -0.83413
1.29362 1.03941
0.82442 0.21402
1.08150 0.73167
5.23944 -0.82889
5.22530 -0.87696
0.74026 0.01332
0.76748 0.08165
4.60171 -0.47438
0.76819 0.14030
4.38212 -0.20891
5.21001 -0.88796
